example_id                                                           | status  | run_time        |
./spec/core_ext/module_spec.rb[1:2:1]                                | passed  | 0.00008 seconds |
./spec/core_ext/string_spec.rb[1:1:1]                                | passed  | 0.00008 seconds |
./spec/core_ext/string_spec.rb[1:1:2]                                | passed  | 0.00008 seconds |
./spec/core_ext/string_spec.rb[1:1:3]                                | passed  | 0.00007 seconds |
./spec/core_ext/string_spec.rb[1:1:4]                                | passed  | 0.00008 seconds |
./spec/core_ext/string_spec.rb[1:1:5]                                | passed  | 0.00006 seconds |
./spec/core_ext/string_spec.rb[1:1:6]                                | passed  | 0.00007 seconds |
./spec/core_ext/string_spec.rb[1:1:7]                                | passed  | 0.0001 seconds  |
./spec/core_ext/string_spec.rb[1:1:8]                                | passed  | 0.00008 seconds |
./spec/core_ext/symbol_hash_spec.rb[1:1]                             | passed  | 0.00006 seconds |
./spec/core_ext/symbol_hash_spec.rb[1:2:1]                           | passed  | 0.00007 seconds |
./spec/core_ext/symbol_hash_spec.rb[1:3:1]                           | passed  | 0.00007 seconds |
./spec/core_ext/symbol_hash_spec.rb[1:4]                             | passed  | 0.00008 seconds |
./spec/core_ext/symbol_hash_spec.rb[1:5]                             | passed  | 0.00008 seconds |
./spec/core_ext/symbol_hash_spec.rb[1:6]                             | passed  | 0.00006 seconds |
./spec/core_ext/symbol_hash_spec.rb[1:7]                             | passed  | 0.00006 seconds |
./spec/core_ext/symbol_hash_spec.rb[1:8]                             | passed  | 0.00006 seconds |
./spec/core_ext/symbol_hash_spec.rb[1:9]                             | passed  | 0.00008 seconds |
./spec/core_ext/symbol_hash_spec.rb[1:10]                            | passed  | 0.00006 seconds |
./spec/docstring_parser_spec.rb[1:1:1]                               | passed  | 0.00027 seconds |
./spec/docstring_parser_spec.rb[1:1:2]                               | passed  | 0.00013 seconds |
./spec/docstring_parser_spec.rb[1:1:3]                               | passed  | 0.00015 seconds |
./spec/docstring_parser_spec.rb[1:1:4]                               | passed  | 0.00014 seconds |
./spec/docstring_parser_spec.rb[1:1:5]                               | passed  | 0.00027 seconds |
./spec/docstring_parser_spec.rb[1:1:6]                               | passed  | 0.00011 seconds |
./spec/docstring_parser_spec.rb[1:1:7]                               | passed  | 0.00021 seconds |
./spec/docstring_parser_spec.rb[1:1:8]                               | passed  | 0.00009 seconds |
./spec/docstring_parser_spec.rb[1:2:1]                               | passed  | 0.00051 seconds |
./spec/docstring_parser_spec.rb[1:2:2]                               | passed  | 0.00016 seconds |
./spec/docstring_parser_spec.rb[1:2:3]                               | passed  | 0.00016 seconds |
./spec/docstring_parser_spec.rb[1:2:4]                               | passed  | 0.00024 seconds |
./spec/docstring_parser_spec.rb[1:2:5]                               | passed  | 0.00012 seconds |
./spec/docstring_parser_spec.rb[1:2:6]                               | passed  | 0.00012 seconds |
./spec/docstring_parser_spec.rb[1:2:7]                               | passed  | 0.00011 seconds |
./spec/docstring_parser_spec.rb[1:2:8]                               | passed  | 0.00012 seconds |
./spec/docstring_parser_spec.rb[1:2:9]                               | passed  | 0.00011 seconds |
./spec/docstring_parser_spec.rb[1:2:10]                              | passed  | 0.00012 seconds |
./spec/docstring_parser_spec.rb[1:2:11]                              | passed  | 0.00011 seconds |
./spec/docstring_parser_spec.rb[1:2:12]                              | passed  | 0.00014 seconds |
./spec/docstring_parser_spec.rb[1:3:1]                               | passed  | 0.00012 seconds |
./spec/docstring_parser_spec.rb[1:4:1]                               | passed  | 0.0001 seconds  |
./spec/docstring_parser_spec.rb[1:5:1]                               | passed  | 0.00011 seconds |
./spec/docstring_parser_spec.rb[1:6:1]                               | passed  | 0.00014 seconds |
./spec/docstring_parser_spec.rb[1:7:1]                               | passed  | 0.00009 seconds |
./spec/docstring_parser_spec.rb[1:8:1]                               | passed  | 0.00007 seconds |
./spec/docstring_parser_spec.rb[1:8:2]                               | passed  | 0.00064 seconds |
./spec/docstring_parser_spec.rb[1:8:3]                               | passed  | 0.00089 seconds |
./spec/docstring_parser_spec.rb[1:8:4]                               | passed  | 0.00059 seconds |
./spec/docstring_parser_spec.rb[1:8:5]                               | passed  | 0.00076 seconds |
./spec/docstring_parser_spec.rb[1:9:1]                               | passed  | 0.00056 seconds |
./spec/docstring_parser_spec.rb[1:9:2]                               | passed  | 0.00056 seconds |
./spec/docstring_parser_spec.rb[1:9:3]                               | passed  | 0.0006 seconds  |
./spec/docstring_spec.rb[1:1:1]                                      | passed  | 0.0001 seconds  |
./spec/docstring_spec.rb[1:2:1]                                      | passed  | 0.00013 seconds |
./spec/docstring_spec.rb[1:2:2]                                      | passed  | 0.00028 seconds |
./spec/docstring_spec.rb[1:2:3]                                      | passed  | 0.00011 seconds |
./spec/docstring_spec.rb[1:3:1]                                      | passed  | 0.00009 seconds |
./spec/docstring_spec.rb[1:3:2]                                      | passed  | 0.0001 seconds  |
./spec/docstring_spec.rb[1:4:1]                                      | passed  | 0.00009 seconds |
./spec/docstring_spec.rb[1:4:2]                                      | passed  | 0.00013 seconds |
./spec/docstring_spec.rb[1:4:3]                                      | passed  | 0.0001 seconds  |
./spec/docstring_spec.rb[1:4:4]                                      | passed  | 0.00012 seconds |
./spec/docstring_spec.rb[1:4:5]                                      | passed  | 0.00011 seconds |
./spec/docstring_spec.rb[1:4:6]                                      | passed  | 0.00013 seconds |
./spec/docstring_spec.rb[1:4:7]                                      | passed  | 0.00019 seconds |
./spec/docstring_spec.rb[1:4:8]                                      | passed  | 0.00048 seconds |
./spec/docstring_spec.rb[1:4:9]                                      | passed  | 0.00012 seconds |
./spec/docstring_spec.rb[1:4:10]                                     | passed  | 0.00013 seconds |
./spec/docstring_spec.rb[1:4:11]                                     | passed  | 0.00017 seconds |
./spec/docstring_spec.rb[1:4:12]                                     | passed  | 0.00022 seconds |
./spec/docstring_spec.rb[1:5:1]                                      | passed  | 0.00152 seconds |
./spec/docstring_spec.rb[1:5:2]                                      | passed  | 0.00044 seconds |
./spec/docstring_spec.rb[1:5:3]                                      | passed  | 0.00014 seconds |
./spec/docstring_spec.rb[1:5:4]                                      | passed  | 0.00022 seconds |
./spec/docstring_spec.rb[1:5:5]                                      | passed  | 0.0002 seconds  |
./spec/docstring_spec.rb[1:5:6]                                      | passed  | 0.0005 seconds  |
./spec/docstring_spec.rb[1:5:7]                                      | passed  | 0.0003 seconds  |
./spec/docstring_spec.rb[1:5:8]                                      | passed  | 0.00133 seconds |
./spec/docstring_spec.rb[1:5:9]                                      | passed  | 0.00084 seconds |
./spec/docstring_spec.rb[1:6:1]                                      | passed  | 0.00012 seconds |
./spec/docstring_spec.rb[1:6:2]                                      | passed  | 0.00013 seconds |
./spec/docstring_spec.rb[1:6:3]                                      | passed  | 0.00015 seconds |
./spec/docstring_spec.rb[1:6:4]                                      | passed  | 0.00019 seconds |
./spec/docstring_spec.rb[1:6:5]                                      | passed  | 0.00011 seconds |
./spec/docstring_spec.rb[1:6:6]                                      | passed  | 0.00012 seconds |
./spec/docstring_spec.rb[1:7:1]                                      | passed  | 0.00016 seconds |
./spec/docstring_spec.rb[1:8:1]                                      | passed  | 0.00016 seconds |
./spec/docstring_spec.rb[1:9:1]                                      | passed  | 0.00017 seconds |
./spec/docstring_spec.rb[1:9:2]                                      | passed  | 0.00018 seconds |
./spec/docstring_spec.rb[1:9:3]                                      | passed  | 0.00017 seconds |
./spec/docstring_spec.rb[1:9:4]                                      | passed  | 0.00014 seconds |
./spec/docstring_spec.rb[1:9:5]                                      | passed  | 0.0001 seconds  |
./spec/docstring_spec.rb[1:9:6]                                      | passed  | 0.00016 seconds |
./spec/docstring_spec.rb[1:9:7]                                      | passed  | 0.00015 seconds |
./spec/docstring_spec.rb[1:9:8]                                      | passed  | 0.00013 seconds |
./spec/docstring_spec.rb[1:10:1]                                     | passed  | 0.00013 seconds |
./spec/docstring_spec.rb[1:10:2]                                     | passed  | 0.00013 seconds |
./spec/docstring_spec.rb[1:10:3]                                     | passed  | 0.00013 seconds |
./spec/docstring_spec.rb[1:10:4]                                     | passed  | 0.00012 seconds |
./spec/docstring_spec.rb[1:10:5]                                     | passed  | 0.0001 seconds  |
./spec/docstring_spec.rb[1:11:1]                                     | passed  | 0.00113 seconds |
./spec/handlers/alias_handler_spec.rb[1:1]                           | passed  | 0.00009 seconds |
./spec/handlers/alias_handler_spec.rb[1:2]                           | passed  | 0.00009 seconds |
./spec/handlers/alias_handler_spec.rb[1:3]                           | passed  | 0.00008 seconds |
./spec/handlers/alias_handler_spec.rb[1:4]                           | passed  | 0.00008 seconds |
./spec/handlers/alias_handler_spec.rb[1:5]                           | passed  | 0.00009 seconds |
./spec/handlers/alias_handler_spec.rb[1:6]                           | passed  | 0.00008 seconds |
./spec/handlers/alias_handler_spec.rb[1:7]                           | passed  | 0.00009 seconds |
./spec/handlers/alias_handler_spec.rb[1:8]                           | passed  | 0.00008 seconds |
./spec/handlers/alias_handler_spec.rb[1:9]                           | passed  | 0.0001 seconds  |
./spec/handlers/alias_handler_spec.rb[1:10]                          | passed  | 0.00008 seconds |
./spec/handlers/alias_handler_spec.rb[1:11]                          | passed  | 0.00007 seconds |
./spec/handlers/alias_handler_spec.rb[1:12]                          | passed  | 0.00011 seconds |
./spec/handlers/alias_handler_spec.rb[1:13]                          | passed  | 0.00007 seconds |
./spec/handlers/alias_handler_spec.rb[1:14]                          | passed  | 0.0001 seconds  |
./spec/handlers/alias_handler_spec.rb[1:15]                          | passed  | 0.00007 seconds |
./spec/handlers/alias_handler_spec.rb[1:16]                          | passed  | 0.00008 seconds |
./spec/handlers/alias_handler_spec.rb[1:17]                          | passed  | 0.00009 seconds |
./spec/handlers/alias_handler_spec.rb[1:18]                          | passed  | 0.00008 seconds |
./spec/handlers/alias_handler_spec.rb[1:19]                          | passed  | 0.00012 seconds |
./spec/handlers/alias_handler_spec.rb[1:20]                          | passed  | 0.00007 seconds |
./spec/handlers/alias_handler_spec.rb[1:21]                          | passed  | 0.00011 seconds |
./spec/handlers/alias_handler_spec.rb[1:22]                          | passed  | 0.00032 seconds |
./spec/handlers/alias_handler_spec.rb[1:23]                          | passed  | 0.00061 seconds |
./spec/handlers/attribute_handler_spec.rb[1:1]                       | passed  | 0.00008 seconds |
./spec/handlers/attribute_handler_spec.rb[1:2]                       | passed  | 0.00012 seconds |
./spec/handlers/attribute_handler_spec.rb[1:3]                       | passed  | 0.00008 seconds |
./spec/handlers/attribute_handler_spec.rb[1:4]                       | passed  | 0.00008 seconds |
./spec/handlers/attribute_handler_spec.rb[1:5]                       | passed  | 0.00009 seconds |
./spec/handlers/attribute_handler_spec.rb[1:6]                       | passed  | 0.0001 seconds  |
./spec/handlers/attribute_handler_spec.rb[1:7]                       | passed  | 0.00008 seconds |
./spec/handlers/attribute_handler_spec.rb[1:8]                       | passed  | 0.00009 seconds |
./spec/handlers/attribute_handler_spec.rb[1:9]                       | passed  | 0.00009 seconds |
./spec/handlers/attribute_handler_spec.rb[1:10]                      | passed  | 0.0001 seconds  |
./spec/handlers/attribute_handler_spec.rb[1:11]                      | passed  | 0.00022 seconds |
./spec/handlers/attribute_handler_spec.rb[1:12]                      | passed  | 0.00022 seconds |
./spec/handlers/attribute_handler_spec.rb[1:13]                      | passed  | 0.00007 seconds |
./spec/handlers/attribute_handler_spec.rb[1:14]                      | passed  | 0.00007 seconds |
./spec/handlers/attribute_handler_spec.rb[1:15]                      | passed  | 0.00008 seconds |
./spec/handlers/base_spec.rb[1:1:1]                                  | passed  | 0.00026 seconds |
./spec/handlers/base_spec.rb[1:1:2]                                  | passed  | 0.00019 seconds |
./spec/handlers/base_spec.rb[1:1:3]                                  | passed  | 0.00021 seconds |
./spec/handlers/base_spec.rb[1:1:4]                                  | passed  | 0.00021 seconds |
./spec/handlers/base_spec.rb[1:2:1]                                  | passed  | 0.00011 seconds |
./spec/handlers/base_spec.rb[1:3:1]                                  | passed  | 0.00126 seconds |
./spec/handlers/base_spec.rb[1:4:1]                                  | passed  | 0.00268 seconds |
./spec/handlers/base_spec.rb[1:5:1]                                  | passed  | 0.00012 seconds |
./spec/handlers/base_spec.rb[1:5:2]                                  | passed  | 0.00011 seconds |
./spec/handlers/base_spec.rb[1:5:3]                                  | passed  | 0.00012 seconds |
./spec/handlers/base_spec.rb[1:6:1:1]                                | passed  | 0.00068 seconds |
./spec/handlers/base_spec.rb[1:6:1:2]                                | passed  | 0.00062 seconds |
./spec/handlers/base_spec.rb[1:6:1:3]                                | passed  | 0.0006 seconds  |
./spec/handlers/base_spec.rb[1:6:1:4]                                | passed  | 0.00057 seconds |
./spec/handlers/base_spec.rb[1:6:1:5]                                | passed  | 0.00156 seconds |
./spec/handlers/base_spec.rb[1:6:1:6]                                | passed  | 0.00165 seconds |
./spec/handlers/base_spec.rb[1:6:2:1]                                | passed  | 0.02504 seconds |
./spec/handlers/base_spec.rb[1:6:2:2]                                | passed  | 0.00092 seconds |
./spec/handlers/base_spec.rb[1:6:2:3]                                | passed  | 0.00096 seconds |
./spec/handlers/base_spec.rb[1:6:2:4]                                | passed  | 0.00091 seconds |
./spec/handlers/base_spec.rb[1:6:2:5]                                | passed  | 0.00258 seconds |
./spec/handlers/base_spec.rb[1:6:2:6]                                | passed  | 0.00259 seconds |
./spec/handlers/c/alias_handler_spec.rb[1:1]                         | passed  | 0.00386 seconds |
./spec/handlers/c/alias_handler_spec.rb[1:2]                         | passed  | 0.00125 seconds |
./spec/handlers/c/attribute_handler_spec.rb[1:1]                     | passed  | 0.00099 seconds |
./spec/handlers/c/attribute_handler_spec.rb[1:2]                     | passed  | 0.00097 seconds |
./spec/handlers/c/attribute_handler_spec.rb[1:3]                     | passed  | 0.00113 seconds |
./spec/handlers/c/attribute_handler_spec.rb[1:4]                     | passed  | 0.00116 seconds |
./spec/handlers/c/class_handler_spec.rb[1:1]                         | passed  | 0.00056 seconds |
./spec/handlers/c/class_handler_spec.rb[1:2]                         | passed  | 0.00097 seconds |
./spec/handlers/c/class_handler_spec.rb[1:3]                         | passed  | 0.00078 seconds |
./spec/handlers/c/class_handler_spec.rb[1:4]                         | passed  | 0.00077 seconds |
./spec/handlers/c/class_handler_spec.rb[1:5]                         | passed  | 0.00074 seconds |
./spec/handlers/c/class_handler_spec.rb[1:6]                         | passed  | 0.00067 seconds |
./spec/handlers/c/class_handler_spec.rb[1:7]                         | passed  | 0.00057 seconds |
./spec/handlers/c/class_handler_spec.rb[1:8]                         | passed  | 0.00087 seconds |
./spec/handlers/c/class_handler_spec.rb[1:9]                         | passed  | 0.00114 seconds |
./spec/handlers/c/constant_handler_spec.rb[1:1]                      | passed  | 0.00082 seconds |
./spec/handlers/c/constant_handler_spec.rb[1:2]                      | passed  | 0.00105 seconds |
./spec/handlers/c/constant_handler_spec.rb[1:3]                      | passed  | 0.0007 seconds  |
./spec/handlers/c/constant_handler_spec.rb[1:4]                      | passed  | 0.00075 seconds |
./spec/handlers/c/constant_handler_spec.rb[1:5]                      | passed  | 0.00074 seconds |
./spec/handlers/c/init_handler_spec.rb[1:1]                          | passed  | 0.00072 seconds |
./spec/handlers/c/init_handler_spec.rb[1:2]                          | passed  | 0.0004 seconds  |
./spec/handlers/c/init_handler_spec.rb[1:3]                          | passed  | 0.00094 seconds |
./spec/handlers/c/init_handler_spec.rb[1:4]                          | passed  | 0.0008 seconds  |
./spec/handlers/c/method_handler_spec.rb[1:1]                        | passed  | 0.00064 seconds |
./spec/handlers/c/method_handler_spec.rb[1:2]                        | passed  | 0.00064 seconds |
./spec/handlers/c/method_handler_spec.rb[1:3]                        | passed  | 0.0006 seconds  |
./spec/handlers/c/method_handler_spec.rb[1:4]                        | passed  | 0.00117 seconds |
./spec/handlers/c/method_handler_spec.rb[1:5]                        | passed  | 0.00056 seconds |
./spec/handlers/c/method_handler_spec.rb[1:6]                        | passed  | 0.00109 seconds |
./spec/handlers/c/method_handler_spec.rb[1:7]                        | passed  | 0.0011 seconds  |
./spec/handlers/c/method_handler_spec.rb[1:8]                        | passed  | 0.00121 seconds |
./spec/handlers/c/method_handler_spec.rb[1:9]                        | passed  | 0.00113 seconds |
./spec/handlers/c/method_handler_spec.rb[1:10]                       | passed  | 0.0019 seconds  |
./spec/handlers/c/method_handler_spec.rb[1:11]                       | passed  | 0.00098 seconds |
./spec/handlers/c/method_handler_spec.rb[1:12]                       | passed  | 0.00185 seconds |
./spec/handlers/c/method_handler_spec.rb[1:13]                       | passed  | 0.0022 seconds  |
./spec/handlers/c/method_handler_spec.rb[1:14]                       | passed  | 0.00229 seconds |
./spec/handlers/c/method_handler_spec.rb[1:15]                       | passed  | 0.001 seconds   |
./spec/handlers/c/method_handler_spec.rb[1:16]                       | passed  | 0.00089 seconds |
./spec/handlers/c/method_handler_spec.rb[1:17]                       | passed  | 0.00119 seconds |
./spec/handlers/c/method_handler_spec.rb[1:18]                       | passed  | 0.00142 seconds |
./spec/handlers/c/method_handler_spec.rb[1:19]                       | passed  | 0.0027 seconds  |
./spec/handlers/c/method_handler_spec.rb[1:20]                       | passed  | 0.00119 seconds |
./spec/handlers/c/mixin_handler_spec.rb[1:1]                         | passed  | 0.00115 seconds |
./spec/handlers/c/mixin_handler_spec.rb[1:2]                         | passed  | 0.00079 seconds |
./spec/handlers/c/mixin_handler_spec.rb[1:3]                         | passed  | 0.00085 seconds |
./spec/handlers/c/module_handler_spec.rb[1:1]                        | passed  | 0.00046 seconds |
./spec/handlers/c/module_handler_spec.rb[1:2]                        | passed  | 0.00069 seconds |
./spec/handlers/c/module_handler_spec.rb[1:3]                        | passed  | 0.00062 seconds |
./spec/handlers/c/module_handler_spec.rb[1:4]                        | passed  | 0.00053 seconds |
./spec/handlers/c/module_handler_spec.rb[1:5]                        | passed  | 0.00048 seconds |
./spec/handlers/c/module_handler_spec.rb[1:6]                        | passed  | 0.00086 seconds |
./spec/handlers/c/module_handler_spec.rb[1:7]                        | passed  | 0.00047 seconds |
./spec/handlers/c/module_handler_spec.rb[1:8]                        | passed  | 0.00047 seconds |
./spec/handlers/c/override_comment_handler_spec.rb[1:1]              | passed  | 0.00068 seconds |
./spec/handlers/c/override_comment_handler_spec.rb[1:2]              | passed  | 0.00054 seconds |
./spec/handlers/c/override_comment_handler_spec.rb[1:3]              | passed  | 0.00061 seconds |
./spec/handlers/c/override_comment_handler_spec.rb[1:4]              | passed  | 0.00056 seconds |
./spec/handlers/c/path_handler_spec.rb[1:1]                          | passed  | 0.00091 seconds |
./spec/handlers/c/path_handler_spec.rb[1:2]                          | passed  | 0.00117 seconds |
./spec/handlers/c/path_handler_spec.rb[1:3]                          | passed  | 0.0014 seconds  |
./spec/handlers/c/struct_handler_spec.rb[1:1]                        | passed  | 0.00084 seconds |
./spec/handlers/class_condition_handler_spec.rb[1:1]                 | passed  | 0.00012 seconds |
./spec/handlers/class_condition_handler_spec.rb[1:2]                 | passed  | 0.00007 seconds |
./spec/handlers/class_condition_handler_spec.rb[1:3]                 | passed  | 0.00007 seconds |
./spec/handlers/class_condition_handler_spec.rb[1:4]                 | passed  | 0.00008 seconds |
./spec/handlers/class_condition_handler_spec.rb[1:5]                 | passed  | 0.00007 seconds |
./spec/handlers/class_condition_handler_spec.rb[1:6]                 | passed  | 0.00009 seconds |
./spec/handlers/class_condition_handler_spec.rb[1:7]                 | passed  | 0.0001 seconds  |
./spec/handlers/class_condition_handler_spec.rb[1:8]                 | passed  | 0.00007 seconds |
./spec/handlers/class_condition_handler_spec.rb[1:9]                 | passed  | 0.00007 seconds |
./spec/handlers/class_condition_handler_spec.rb[1:10]                | passed  | 0.00008 seconds |
./spec/handlers/class_condition_handler_spec.rb[1:11]                | passed  | 0.00317 seconds |
./spec/handlers/class_condition_handler_spec.rb[1:12]                | passed  | 0.00125 seconds |
./spec/handlers/class_handler_spec.rb[1:1]                           | passed  | 0.0001 seconds  |
./spec/handlers/class_handler_spec.rb[1:2]                           | passed  | 0.00012 seconds |
./spec/handlers/class_handler_spec.rb[1:3]                           | passed  | 0.00013 seconds |
./spec/handlers/class_handler_spec.rb[1:4]                           | passed  | 0.00009 seconds |
./spec/handlers/class_handler_spec.rb[1:5]                           | passed  | 0.00008 seconds |
./spec/handlers/class_handler_spec.rb[1:6]                           | passed  | 0.00008 seconds |
./spec/handlers/class_handler_spec.rb[1:7]                           | passed  | 0.00008 seconds |
./spec/handlers/class_handler_spec.rb[1:8]                           | passed  | 0.00008 seconds |
./spec/handlers/class_handler_spec.rb[1:9]                           | passed  | 0.00006 seconds |
./spec/handlers/class_handler_spec.rb[1:10]                          | passed  | 0.00028 seconds |
./spec/handlers/class_handler_spec.rb[1:11]                          | passed  | 0.00021 seconds |
./spec/handlers/class_handler_spec.rb[1:12]                          | passed  | 0.00014 seconds |
./spec/handlers/class_handler_spec.rb[1:13]                          | passed  | 0.00015 seconds |
./spec/handlers/class_handler_spec.rb[1:14]                          | passed  | 0.0009 seconds  |
./spec/handlers/class_handler_spec.rb[1:15]                          | passed  | 0.00065 seconds |
./spec/handlers/class_handler_spec.rb[1:16]                          | passed  | 0.00067 seconds |
./spec/handlers/class_handler_spec.rb[1:17]                          | passed  | 0.00074 seconds |
./spec/handlers/class_handler_spec.rb[1:18]                          | passed  | 0.00095 seconds |
./spec/handlers/class_handler_spec.rb[1:19]                          | passed  | 0.00084 seconds |
./spec/handlers/class_handler_spec.rb[1:20]                          | passed  | 0.00085 seconds |
./spec/handlers/class_handler_spec.rb[1:21]                          | passed  | 0.00089 seconds |
./spec/handlers/class_handler_spec.rb[1:22]                          | passed  | 0.00097 seconds |
./spec/handlers/class_handler_spec.rb[1:23]                          | passed  | 0.00106 seconds |
./spec/handlers/class_handler_spec.rb[1:24]                          | passed  | 0.00098 seconds |
./spec/handlers/class_handler_spec.rb[1:25]                          | passed  | 0.00008 seconds |
./spec/handlers/class_handler_spec.rb[1:26]                          | passed  | 0.00006 seconds |
./spec/handlers/class_handler_spec.rb[1:27]                          | passed  | 0.0005 seconds  |
./spec/handlers/class_handler_spec.rb[1:28]                          | passed  | 0.00027 seconds |
./spec/handlers/class_handler_spec.rb[1:29]                          | passed  | 0.00006 seconds |
./spec/handlers/class_handler_spec.rb[1:30]                          | passed  | 0.0002 seconds  |
./spec/handlers/class_handler_spec.rb[1:31]                          | passed  | 0.0002 seconds  |
./spec/handlers/class_handler_spec.rb[1:32]                          | passed  | 0.00006 seconds |
./spec/handlers/class_handler_spec.rb[1:33]                          | passed  | 0.00018 seconds |
./spec/handlers/class_handler_spec.rb[1:34]                          | passed  | 0.00006 seconds |
./spec/handlers/class_handler_spec.rb[1:35]                          | passed  | 0.00011 seconds |
./spec/handlers/class_handler_spec.rb[1:36]                          | passed  | 0.0001 seconds  |
./spec/handlers/class_handler_spec.rb[1:37]                          | passed  | 0.0001 seconds  |
./spec/handlers/class_handler_spec.rb[1:38:1]                        | passed  | 0.00007 seconds |
./spec/handlers/class_handler_spec.rb[1:38:2]                        | passed  | 0.00007 seconds |
./spec/handlers/class_handler_spec.rb[1:38:3]                        | passed  | 0.00008 seconds |
./spec/handlers/class_handler_spec.rb[1:38:4]                        | passed  | 0.00008 seconds |
./spec/handlers/class_handler_spec.rb[1:38:5]                        | passed  | 0.00008 seconds |
./spec/handlers/class_handler_spec.rb[1:38:6]                        | passed  | 0.00008 seconds |
./spec/handlers/class_handler_spec.rb[1:38:7]                        | passed  | 0.00008 seconds |
./spec/handlers/class_handler_spec.rb[1:38:8]                        | passed  | 0.00008 seconds |
./spec/handlers/class_handler_spec.rb[1:38:9]                        | passed  | 0.00008 seconds |
./spec/handlers/class_handler_spec.rb[1:38:10]                       | passed  | 0.00006 seconds |
./spec/handlers/class_handler_spec.rb[1:39:1]                        | passed  | 0.00007 seconds |
./spec/handlers/class_handler_spec.rb[1:39:2]                        | passed  | 0.00008 seconds |
./spec/handlers/class_handler_spec.rb[1:39:3]                        | passed  | 0.00008 seconds |
./spec/handlers/class_handler_spec.rb[1:39:4]                        | passed  | 0.00007 seconds |
./spec/handlers/class_handler_spec.rb[1:39:5]                        | passed  | 0.00009 seconds |
./spec/handlers/class_handler_spec.rb[1:39:6]                        | passed  | 0.00006 seconds |
./spec/handlers/class_handler_spec.rb[1:39:7]                        | passed  | 0.00008 seconds |
./spec/handlers/class_handler_spec.rb[1:39:8]                        | passed  | 0.0001 seconds  |
./spec/handlers/class_handler_spec.rb[1:39:9]                        | passed  | 0.00007 seconds |
./spec/handlers/class_handler_spec.rb[1:39:10]                       | passed  | 0.00008 seconds |
./spec/handlers/class_handler_spec.rb[1:40]                          | passed  | 0.00021 seconds |
./spec/handlers/class_handler_spec.rb[1:41]                          | passed  | 0.00006 seconds |
./spec/handlers/class_variable_handler_spec.rb[1:1]                  | passed  | 0.00007 seconds |
./spec/handlers/constant_handler_spec.rb[1:1]                        | passed  | 0.00009 seconds |
./spec/handlers/constant_handler_spec.rb[1:2]                        | passed  | 0.00007 seconds |
./spec/handlers/constant_handler_spec.rb[1:3]                        | passed  | 0.00007 seconds |
./spec/handlers/constant_handler_spec.rb[1:4]                        | passed  | 0.00022 seconds |
./spec/handlers/constant_handler_spec.rb[1:5]                        | passed  | 0.00122 seconds |
./spec/handlers/constant_handler_spec.rb[1:6]                        | passed  | 0.00016 seconds |
./spec/handlers/constant_handler_spec.rb[1:7]                        | passed  | 0.00008 seconds |
./spec/handlers/constant_handler_spec.rb[1:8]                        | passed  | 0.00015 seconds |
./spec/handlers/constant_handler_spec.rb[1:9]                        | passed  | 0.00033 seconds |
./spec/handlers/constant_handler_spec.rb[1:10]                       | passed  | 0.00057 seconds |
./spec/handlers/constant_handler_spec.rb[1:11]                       | passed  | 0.00061 seconds |
./spec/handlers/constant_handler_spec.rb[1:12]                       | passed  | 0.00173 seconds |
./spec/handlers/constant_handler_spec.rb[1:13]                       | passed  | 0.00162 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:1]             | passed  | 0.00127 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:2:1]           | passed  | 0.00094 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:3:1]           | passed  | 0.00069 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:4]             | passed  | 0.00113 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:5:1]           | passed  | 0.00115 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:6:1:1]         | passed  | 0.00126 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:6:2:1:1]       | passed  | 0.00194 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:6:2:2:1]       | passed  | 0.00348 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:6:2:3:1]       | passed  | 0.00197 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:6:2:4:1]       | passed  | 0.00217 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:6:3:1]         | passed  | 0.00092 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:7:1:1]         | passed  | 0.00099 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:7:2:1:1:1]     | passed  | 0.00145 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:7:2:1:2:1]     | passed  | 0.00122 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:7:2:1:3:1]     | passed  | 0.0018 seconds  |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:7:2:2:1:1]     | passed  | 0.0014 seconds  |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:7:2:2:2:1]     | passed  | 0.00124 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:7:2:2:3:1]     | passed  | 0.00182 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:8:1]           | passed  | 0.00102 seconds |
